index,Unnamed: 0,Datetime,Tweet Id,Text,Username,Verified Status,Follower Count,Location,Reply Counts,Retweet Counts,Like Count,Media,Keyword,Year
225389,23482,2019-08-23 23:33:03+00:00,1165044307943776258,                                                                                                    Thank you Falcone   VoteBlueToEndThisNightmare VoteBlue4Humanity We only have one Earth SaveEarth GlobalWarming is real!  ,dindin6,False,46110.0,,0.0,3.0,10.0,"[Photo(previewUrl='https://pbs.twimg.com/media/ECsRng3U0AA179C?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ECsRng3U0AA179C?format=jpg&name=large')]",globalwarming,2019
123724,14126,2021-05-22 23:45:54+00:00,1396251000604794883,      And the current mob are happy to waste money on projects that are not approved by business or even sustainable to continue with their signalling.  ,richardvogt2021,False,852.0,Ngunnawal Country,0.0,0.0,1.0,"[Photo(previewUrl='https://pbs.twimg.com/media/E2B64UwVIAAoPaL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E2B64UwVIAAoPaL?format=jpg&name=large')]",sustainable,2021
551890,18820,2019-07-08 22:59:32+00:00,1148366030999293952,Lets solve this climatecrisis please.  ,MySuraksha,False,185.0,United States,0.0,0.0,0.0,,ClimateCrisis,2019
839203,3743,2019-04-18 12:25:52+00:00,1118853147835891713,"- Is it the old misconception! Planes are bad for the climate? If they are, we make them fly on carbonNeutral fuel. Its possible! Innovation, not banning. -  ",gujabano,False,122.0,DE/GB || Niederrhein / Süd-GB,0.0,0.0,0.0,,carbonneutral,2019
728573,12965,2020-05-09 23:45:03+00:00,1259268173913714688,    This is *exactly* the tweet I was expecting to see. Climate-change Deniers dont get/care that anthropogenic warming causes wilder swings in *both* directions (but trending up).,SteffnWasson,False,134.0,"Monterey, CA",0.0,0.0,2.0,,climatechange,2020
543156,10086,2019-04-12 20:26:44+00:00,1116799835909259264,"BlueOceanEvent ExtinctionRebellion ClimateCrisis FridaysForFuture   "" Blue Ocean Event looks set to occur in the Arctic when there will be virtually no sea ice left.""     ",Dallas_xr,False,426.0,"Dallas, TX",0.0,0.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/D3-rdrNWkAAu8qi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D3-rdrNWkAAu8qi?format=jpg&name=large')]",ClimateCrisis,2019
691824,12716,2019-05-08 23:58:29+00:00,1126275209709981699,Welcome to the epoch of American decline  Yes Virginia; America was once great!  Surprise! New Poll Shows Americans Lead the Developed World in Climate Change Denial  ,Hajh,False,77.0,"Georgetown, TX",0.0,0.0,0.0,,climatechange,2019
860029,9623,2020-07-09 17:41:45+00:00,1281282407681929216,HELP - pupils are planning to make mini ponds in our nature garden to increase biodiversity and create animal habitats.We need your old washing up bowls!! Recycle your old plastic to improve your Carbon Footprint . KS3Science KS4Science carbonneutral biodiversity Habitat  ,SCA_Community,False,2291.0,"Northfleet Road, Eccles. ",0.0,0.0,3.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EcgHfk3WoAIvnZp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EcgHfk3WoAIvnZp?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EcgHiNBWkAAMZlu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EcgHiNBWkAAMZlu?format=jpg&name=large')]",carbonneutral,2020
201256,35861,2018-12-25 23:04:29+00:00,1077701646057172992,"Can't believe Wild Garlic is appearing, Global warming.  ",BrianGannon5,False,1857.0,Galway,2.0,0.0,5.0,,globalwarming,2018
747298,31690,2020-11-12 23:50:00+00:00,1327035950031982592,Need a break from all the doom and gloom? Tune in at 7p to hear from   and Steven Kress on their new book The Puffin Plan  about how the resurgence of Atlantic Puffins is offering some hope for those combating the effects of climate change  ,jimbraude,False,19769.0,,5.0,2.0,13.0,,climatechange,2020
585748,16238,2020-06-11 22:25:40+00:00,1271206998432976896,"ClimateCrisis    It is high time you realize this President should have been stopped , when he started rolling back the EPA ! Climate Change is real and Earth is really dying  Fix things ! S.Revier+SocialMediaHive USA",Rjs677Stephan,False,16.0,,1.0,1.0,0.0,,ClimateCrisis,2020
409732,9357,2018-12-03 14:22:06+00:00,1069597648066351104,ActNow       Sir David Attenborough speaks on behalf of me about the ClimateEmergency  ,Spinkybird,False,1081.0,Preferably outside,0.0,0.0,1.0,,ClimateEmergency,2018
235382,33475,2019-12-01 23:26:35+00:00,1201281468883800065,  So what you're saying is pretty much just put it down to Global Warming if it's delayed lol,46EEK572,False,18.0,Australia,0.0,0.0,1.0,,globalwarming,2019
75013,2015,2020-01-21 23:54:56+00:00,1219770382623936514,            Oh please. Do you live in France? My daughter does and she is doing fine. Everyone has been wanting the president to reform Frances finances but if he does it then people strike. Do you think it is right for train drivers to get a pension at the age of 55 and is that sustainable,LaurensViviane,False,151.0,"Brussels, Belgium",1.0,0.0,1.0,,sustainable,2020
220100,18193,2019-07-01 23:22:02+00:00,1145834980536270849,"India - A deadly heat wave has sent temperatures above 120 degrees Fahrenheit in northern India, triggering heat stroke and warnings of water shortages.   Is climate change real yet ?   climatechange globalwarming animalfarming  ",ShubraSachdev,False,19.0,"Columbus, OH",0.0,0.0,1.0,,globalwarming,2019
194780,29383,2018-10-21 23:09:56+00:00,1054147804627648512,  Maybe you should get on the doing away with straws movement. Itll help get your mind off of the Crew and help you feel better in the process while helping the global warming issue. Shit like that helps. Where is this anyway?,THE1PG3,False,229.0,"Kenosha, WI",1.0,0.0,0.0,,globalwarming,2018
567734,34664,2019-12-14 23:31:03+00:00,1205993633905872904,"DOLOR, VERGUENZA, INDIGNACION, toda esa evidencia reunirla para enviarsela a los que SIII LUCHAN X ClimateCrisis COP25 A DEFENDER A NUESTROS NIÑOS-AS  ",majestuosacord1,False,35.0,,1.0,0.0,0.0,,ClimateCrisis,2019
402993,2618,2018-07-10 13:21:51+00:00,1016673858097745920,Our new report is clear: Fossil has us no bridge fuel  it's a bridge to climate disaster.  It's time for Irish Oireachtas to pass ClimateEmergency bill and end new offshore gas drilling immediately. FossilFree   ,PriceofOil,False,20075.0,"Washington, DC",0.0,7.0,5.0,,ClimateEmergency,2018
701292,22184,2019-08-10 23:48:56+00:00,1160337263986913280,    We are done listening to climate change. 3.10 months enough already!  What is the policy.. for cost of living Affordable housing for seniors now? Immigrants and ilegals and those not deported yet Mercury poisoning?Decent living conditions and water for indigenous?Have you packed,delta_su,False,2242.0,,0.0,1.0,3.0,,climatechange,2019
243583,5175,2020-02-21 23:09:27+00:00,1230992960243818496,  unforeseen effect of global warming is that meltdown may is occurring earlier,Lubchansky,True,64514.0,queens,2.0,14.0,131.0,,globalwarming,2020
798356,4788,2019-09-06 15:10:07+00:00,1169991172372291589,"Sounds good!  ReadingFestival ""still a mess, but actually slightly better than previous years"" in terms of rubbish left behind.   And more importantly, committing to slash CarbonEmissions by 50% by 2030   ",compareftprint,False,2397.0,"Edinburgh, London, USA",0.0,0.0,1.0,,carbonemissions,2019
413652,1277,2019-01-14 22:01:17+00:00,1084933497012183040,ExtremeHeatwave ClimateChange ClimateEmergency  ,lillibet_marie,False,1307.0,Antipodes,0.0,0.0,0.0,,ClimateEmergency,2019
750477,34869,2020-12-14 23:48:31+00:00,1338631991202213888,      You obviously continue to ignore the American people that are struggling right now. Can you not focus on that? You keep worrying about climate change and legalizing marijuana (which Im all for) but its not the right time.,ErinJH_9011,False,3370.0,,0.0,0.0,1.0,,climatechange,2020
583589,14079,2020-05-20 22:05:03+00:00,1263229274808627201,One of these women may be in the hot seat. Who is genuinely focused on cooling down the planet?   activist activism climate climatechange climatecrisis climateemergency climatejustice keepitintheground greennewdeal actonclimate renewableenergy  ,rachellsarnoff,False,7499.0,"Los Angeles, CA",0.0,3.0,1.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EYfkVLTWoAA54Qc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EYfkVLTWoAA54Qc?format=jpg&name=large')]",ClimateCrisis,2020
876840,7158,2021-04-26 09:28:06+00:00,1386613043514286081,  Cyprus     (carbonneutral);        PowerGen and transport.        :  ,EnergySequel,False,368.0,Cyprus,0.0,0.0,0.0,,carbonneutral,2021
749045,33437,2020-11-30 23:50:28+00:00,1333559049170919425,Some things to consider...  environment  climatechange  hope  ,Reignblessings,False,51.0,,0.0,0.0,0.0,,climatechange,2020
16329,16331,2018-06-13 23:49:43+00:00,1007047395287486466,  My qualms honestly focus less on Amazon and more on the attitudes that led to this tax being repealed. Amazon has made some efforts to grow in a sustainable manner.   ,dibbledraws,False,898.0,"Seattle, WA",0.0,0.0,0.0,,sustainable,2018
239888,1480,2020-01-15 23:43:47+00:00,1217593251722600448,In 32 years from now cars will be underwater due to global warming and we will be too nervous to leave the house. What a intersting time that will be! What will be next? ,Grace75646541,False,6.0,,0.0,0.0,0.0,,globalwarming,2020
396183,1427,2021-06-04 23:34:48+00:00,1400959249530769411,                                                                                                    Ohios new legislation puts the solar/wind development in the hands of the local communities that are impacted and know what they need. Need this type of legislation to go viral.    ,AlaMerQld,False,586.0,Queensland & the world,1.0,3.0,2.0,"[Photo(previewUrl='https://pbs.twimg.com/media/E3E0lI9UYAIKSeg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E3E0lI9UYAIKSeg?format=jpg&name=large')]",ClimateScam,2021
571080,1570,2020-01-16 23:28:13+00:00,1217951720870797312,Australia and the Amazon: Two Terrible Tragedies With One Key Difference     EyeOnTheAmazon ActForAmazonia StopBolsonaro AustralianFires ClimateCrisis ClimateEmergency,JaniceTanaka,False,5.0,,0.0,0.0,1.0,,ClimateCrisis,2020
630587,24477,2021-09-02 23:28:09+00:00,1433572486705303559,"We ALL must keep fighting... I am tired, can't even imagine how it feels to be a scientist these days! ClimateCrisis GreenNewDeal ClimateAction  ",EtteCanadian,False,827.0,"Staven, CT  USA",0.0,2.0,2.0,,ClimateCrisis,2021
100273,27275,2020-09-29 23:36:57+00:00,1311087601147809792,Budget watchdog says Canadas deficit is barely sustainable. But critics warn analysis is based on rosy assumptions cdnpoli    via  ,kieranleavitt,True,4836.0,"Edmonton, Alberta",0.0,0.0,0.0,,sustainable,2020
633329,27219,2021-09-30 23:41:01+00:00,1443722584827252738,Relevant to today's ealier thread about anticipatory dukkha:   ClimateCrisis ClimateAction ecology environment,EngagedPureLand,False,1106.0,Mappo,1.0,2.0,1.0,,ClimateCrisis,2021
211880,9973,2019-04-10 23:39:29+00:00,1116123568138592261,"Dr. Seusss Garden Yields Deep-Sea Discovery. It Already Faces Threats. Researchers announced they found 2 new species of cold-water coral in undersea canyons off New England, a discovery that highlighted global warming concerns on the worlds oceans.  ",christinedemar,False,12754.0,#RoseWednesday  🇨🇦,0.0,0.0,1.0,,globalwarming,2019
485523,94,2021-01-01 20:06:27+00:00,1345099086572249096,The Complicated Truth of Climate Change in the Marshall Islands    ClimateChangeIsReal GreenRecovery EUGreenDeal ClimateActionNow ClimateAction ClimateEmergency ClimateCrisis GretaThunberg MarshallIslands,AlexWitzleben,False,22525.0,Brussels,0.0,2.0,2.0,,ClimateEmergency,2021
132616,23018,2021-08-19 23:53:12+00:00,1428505360688582659,"The Point Framework Plan has been released, showcasing a walkable, sustainable community. Development plans include offices, retail shops, entertainment, but also attainable housing. Learn more at    ",thepointutah,False,353.0,"P.O. Box 692  Draper, UT 84020",0.0,0.0,2.0,,sustainable,2021
756635,4427,2021-02-14 23:54:00+00:00,1361101415784062982,"And in case you think i am making things up, about methane worsening   Here's world data  ClimateCrisis climatechange GlobalWarming  GretaThunberg  ",chriscartw83,False,6669.0,London,3.0,2.0,8.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EuNj7qyWgAIJvb0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EuNj7qyWgAIJvb0?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EuNj7rHWgAEel9Z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EuNj7rHWgAEel9Z?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EuNj7rYWQAQceG0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EuNj7rYWQAQceG0?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EuNj7ruXMAEckrN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EuNj7ruXMAEckrN?format=jpg&name=large')]",climatechange,2021
306745,31737,2021-11-14 23:44:30+00:00,1460030912784130048,The $500 billion invested in Commercial nuclear power plants would have bought at least 50 plants and Germany would have eliminated carbon dioxide emissions!  Commercial nuclear power plants are essential for eliminating greenhouse gas emissions and halting global warming!!  ,PAHSS,False,12.0,TO Canada,0.0,0.0,0.0,,globalwarming,2021
197605,32208,2018-11-18 23:07:28+00:00,1064294042853416960,"I liked a   video   UNHhhh Ep 72: ""Global Warming"" With Trixie Mattel and Katya Zamolodchikova",cloudroxas112,False,266.0,"Sacramento, CA",0.0,0.0,0.0,,globalwarming,2018
338216,13236,2019-12-07 03:13:48+00:00,1203150587551875072,  Checkout Godsweatherandevents and see why you don't need more climatechange activist but less thieving 1percent and fakepoliticans. Extremeweather severeweather FreetheGuilty JailtheInnocent Gongshow Fakepeople FakeNews Fakepolitician FakeCelebrity FakeLaw,FijianPrince,False,2669.0,Universe,0.0,0.0,0.0,,extremeweather,2019
617023,10913,2021-04-20 23:27:10+00:00,1384649874113798150,"  Inaction is no longer conveyed to anyone and understood,  stop coal-fired power plants stops coal mining and export ClimateEmergency ClimateCrisis ClimateAction  ",Frentzhart2,False,1591.0,Berlin - Wilmersdorf ,0.0,0.0,1.0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1383337874846666758/pu/img/jX2xvg0_ldIgfJrO.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1383337874846666758/pu/vid/1280x720/wXG9jPh2r_qoxFBj.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1383337874846666758/pu/pl/sq0MrNblsmlhRC5M.m3u8?tag=12', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1383337874846666758/pu/vid/640x360/fCdx0AbjJ9QRe2fZ.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1383337874846666758/pu/vid/480x270/kzp4e9iIB3ek4qs3.mp4?tag=12', bitrate=256000)], duration=5.0, views=1243)]",ClimateCrisis,2021
220780,18873,2019-07-08 23:30:47+00:00,1148373897819152384,"    Dude, you lost me at global warming has been debunked. The rest is pretty foolish, too, but youll have to wait and see I guess. But no. Global warming has not been debunked. ",SweetGeekling,False,2174.0,"Boulder, CO",0.0,0.0,0.0,,globalwarming,2019
126131,16533,2021-06-15 23:48:20+00:00,1404948921604923392,"    Should the Joker ever feel ""sustainable""?",AisAwig,False,106.0,"Billings, MT",0.0,0.0,0.0,,sustainable,2021
